Cluster	Motif 1	Motif 2	Number of genes in cluster with both motifs	Total number of genes with both motifs	Number of genes in cluster	Raw p-value	Adjusted p-value (BH)	Adjusted p-value (Bonf)	Adjusted p-value (Global Bonf)	Genes
Epid	M_068	M_142	9	718	138	0.0128707	0.0900946	1	1	AT4G01050;AT4G01132;AT4G01135;AT4G01164;AT4G01225;AT4G01270;AT4G01382;AT4G01393;AT4G01455;
Epid	M_068	M_143	3	745	138	0.747306	0.747306	1	1	AT4G01050;AT4G01270;AT4G01455;
Epid	M_068	M_144	6	778	138	0.21888	0.252807	1	1	AT4G01225;AT4G01341;AT4G01350;AT4G01379;AT4G01455;ATCG00500;
Epid	M_068	M_145	6	626	138	0.10852	0.21704	1	1	AT4G01132;AT4G01135;AT4G01350;AT4G01379;AT4G01393;AT4G01502;
Epid	M_069	M_070	6	967	138	0.388429	0.388429	1	1	AT4G01097;AT4G01199;AT4G01310;AT4G01401;AT4G01452;AT4G01521;
Epid	M_069	M_071	5	783	138	0.384771	0.384771	1	1	AT4G01032;AT4G01097;AT4G01199;AT4G01452;AT4G01521;
Epid	M_069	M_072	6	797	138	0.234815	0.252807	1	1	AT4G01084;AT4G01097;AT4G01199;AT4G01362;AT4G01439;AT4G01558;
Epid	M_069	M_073	7	753	138	0.0982342	0.208616	1	1	AT4G01032;AT4G01097;AT4G01199;AT4G01205;AT4G01452;AT4G01500;AT4G01508;
Epid	M_069	M_074	5	528	138	0.14121	0.252807	1	1	AT4G01084;AT4G01421;AT4G01445;AT4G01521;AT4G01553;
Epid	M_069	M_075	1	763	138	0.982284	0.982284	1	1	AT4G01310;
Epid	M_069	M_076	7	774	138	0.109318	0.218636	1	1	AT4G01097;AT4G01199;AT4G01205;AT4G01310;AT4G01508;AT4G01519;AT4G01539;
Epid	M_069	M_077	6	546	138	0.0658735	0.197621	1	1	AT4G01036;AT4G01166;AT4G01500;AT4G01508;AT4G01519;AT4G01558;
Epid	M_069	M_078	6	760	138	0.204146	0.252807	1	1	AT4G01036;AT4G01194;AT4G01287;AT4G01421;AT4G01455;AT4G01519;
Epid	M_069	M_079	6	389	138	0.0162545	0.103233	1	1	AT4G01044;AT4G01097;AT4G01310;AT4G01508;AT4G01519;AT4G01558;
Epid	M_069	M_080	9	828	138	0.0291518	0.134813	1	1	AT4G01036;AT4G01084;AT4G01097;AT4G01110;AT4G01158;AT4G01199;AT4G01287;AT4G01500;AT4G01519;
Epid	M_069	M_081	1	626	138	0.963131	0.963131	1	1	AT4G01382;
Epid	M_069	M_082	6	820	138	0.254574	0.254574	1	1	AT4G01036;AT4G01097;AT4G01205;AT4G01508;AT4G01519;AT4G01553;
Epid	M_069	M_083	7	708	138	0.0767079	0.208616	1	1	AT4G01044;AT4G01134;AT4G01199;AT4G01455;AT4G01519;AT4G01539;AT4G01553;
Epid	M_069	M_084	2	97	138	0.0907534	0.208616	1	1	AT4G01110;AT4G01500;
Epid	M_069	M_085	8	741	138	0.0399531	0.159812	1	1	AT4G01047;AT4G01084;AT4G01134;AT4G01287;AT4G01310;AT4G01363;AT4G01439;AT4G01558;
Epid	M_069	M_086	3	734	138	0.738181	0.738181	1	1	AT4G01401;AT4G01452;AT4G01558;
Epid	M_069	M_087	4	840	138	0.638871	0.638871	1	1	AT4G01097;AT4G01363;AT4G01500;AT4G01558;
Epid	M_069	M_088	5	546	138	0.155735	0.252807	1	1	AT4G01097;AT4G01199;AT4G01310;AT4G01500;AT4G01521;
Epid	M_069	M_089	4	677	138	0.468922	0.468922	1	1	AT4G01205;AT4G01445;AT4G01455;AT4G01539;
Epid	M_069	M_090	4	730	138	0.527806	0.527806	1	1	AT4G01158;AT4G01194;AT4G01310;AT4G01519;
Epid	M_069	M_091	6	568	138	0.0764167	0.208616	1	1	AT4G01036;AT4G01044;AT4G01199;AT4G01452;AT4G01519;AT4G01521;
Epid	M_069	M_092	7	998	138	0.262715	0.262715	1	1	AT4G01032;AT4G01044;AT4G01097;AT4G01199;AT4G01205;AT4G01401;AT4G01500;
Epid	M_069	M_093	6	929	138	0.353099	0.353099	1	1	AT4G01097;AT4G01199;AT4G01205;AT4G01401;AT4G01439;AT4G01452;
Epid	M_069	M_094	7	639	138	0.0496732	0.163767	1	1	AT4G01036;AT4G01084;AT4G01097;AT4G01382;AT4G01421;AT4G01445;AT4G01452;
Epid	M_069	M_095	5	699	138	0.298555	0.298555	1	1	AT4G01097;AT4G01205;AT4G01455;AT4G01500;AT4G01508;
Epid	M_069	M_096	2	711	138	0.887257	0.887257	1	1	AT4G01084;AT4G01362;
Epid	M_069	M_097	6	783	138	0.223037	0.252807	1	1	AT4G01032;AT4G01084;AT4G01287;AT4G01401;AT4G01445;AT4G01455;
Epid	M_069	M_098	5	746	138	0.346583	0.346583	1	1	AT4G01036;AT4G01097;AT4G01194;AT4G01455;AT4G01508;
Epid	M_069	M_099	7	647	138	0.0524395	0.163767	1	1	AT4G01032;AT4G01194;AT4G01199;AT4G01401;AT4G01445;AT4G01452;AT4G01521;
Epid	M_069	M_100	0	629	138	0.159606	0.252807	1	1	
Epid	M_069	M_101	5	571	138	0.176885	0.252807	1	1	AT4G01199;AT4G01363;AT4G01455;AT4G01500;AT4G01521;
Epid	M_069	M_102	3	680	138	0.689633	0.689633	1	1	AT4G01036;AT4G01084;AT4G01508;
Epid	M_069	M_103	3	691	138	0.700035	0.700035	1	1	AT4G01097;AT4G01205;AT4G01439;
Epid	M_069	M_104	5	931	138	0.533663	0.533663	1	1	AT4G01032;AT4G01287;AT4G01310;AT4G01455;AT4G01553;
Epid	M_069	M_105	6	815	138	0.250238	0.252807	1	1	AT4G01036;AT4G01097;AT4G01287;AT4G01421;AT4G01508;AT4G01558;
Epid	M_069	M_106	7	832	138	0.143219	0.252807	1	1	AT4G01097;AT4G01194;AT4G01382;AT4G01421;AT4G01452;AT4G01500;AT4G01521;
Epid	M_069	M_107	5	816	138	0.418782	0.418782	1	1	AT4G01032;AT4G01047;AT4G01363;AT4G01382;AT4G01401;
Epid	M_069	M_108	1	720	138	0.977693	0.977693	1	1	AT4G01134;
Epid	M_069	M_109	4	795	138	0.595485	0.595485	1	1	AT4G01036;AT4G01287;AT4G01421;AT4G01519;
Epid	M_069	M_110	6	831	138	0.264186	0.264186	1	1	AT4G01036;AT4G01110;AT4G01134;AT4G01166;AT4G01310;AT4G01539;
Epid	M_069	M_111	6	941	138	0.364236	0.364236	1	1	AT4G01047;AT4G01363;AT4G01500;AT4G01519;AT4G01539;AT4G01553;
Epid	M_069	M_112	8	641	138	0.0190329	0.114197	1	1	AT4G01097;AT4G01199;AT4G01205;AT4G01310;AT4G01362;AT4G01401;AT4G01500;AT4G01521;
Epid	M_069	M_113	2	645	138	0.851648	0.851648	1	1	AT4G01455;AT4G01519;
Epid	M_069	M_114	3	738	138	0.741529	0.741529	1	1	AT4G01382;AT4G01452;AT4G01455;
Epid	M_069	M_115	9	887	138	0.0422183	0.163767	1	1	AT4G01110;AT4G01158;AT4G01287;AT4G01310;AT4G01382;AT4G01421;AT4G01439;AT4G01445;AT4G01553;
Epid	M_069	M_116	3	451	138	0.416455	0.416455	1	1	AT4G01097;AT4G01134;AT4G01452;
Epid	M_069	M_117	4	669	138	0.459802	0.459802	1	1	AT4G01044;AT4G01166;AT4G01382;AT4G01500;
Epid	M_069	M_118	3	715	138	0.721816	0.721816	1	1	AT4G01084;AT4G01401;AT4G01445;
Epid	M_069	M_119	5	772	138	0.373409	0.373409	1	1	AT4G01310;AT4G01401;AT4G01519;AT4G01539;AT4G01558;
Epid	M_069	M_120	5	659	138	0.258675	0.258675	1	1	AT4G01084;AT4G01205;AT4G01310;AT4G01401;AT4G01521;
Epid	M_069	M_121	6	897	138	0.323577	0.323577	1	1	AT4G01097;AT4G01199;AT4G01401;AT4G01452;AT4G01508;AT4G01558;
Epid	M_069	M_122	6	805	138	0.241632	0.252807	1	1	AT4G01097;AT4G01199;AT4G01401;AT4G01421;AT4G01508;AT4G01558;
Epid	M_069	M_123	6	1105	138	0.514949	0.514949	1	1	AT4G01036;AT4G01084;AT4G01097;AT4G01287;AT4G01452;AT4G01521;
Epid	M_069	M_124	2	495	138	0.730882	0.730882	1	1	AT4G01401;AT4G01455;
Epid	M_069	M_125	3	863	138	0.830004	0.830004	1	1	AT4G01310;AT4G01421;AT4G01455;
Epid	M_069	M_126	5	862	138	0.46565	0.46565	1	1	AT4G01047;AT4G01097;AT4G01421;AT4G01452;AT4G01500;
Epid	M_069	M_127	7	778	138	0.111503	0.223005	1	1	AT4G01134;AT4G01421;AT4G01455;AT4G01500;AT4G01519;AT4G01521;AT4G01553;
Epid	M_069	M_128	10	773	138	0.00723449	0.0687259	0.998359	1	AT4G01110;AT4G01199;AT4G01205;AT4G01310;AT4G01363;AT4G01401;AT4G01452;AT4G01455;AT4G01521;AT4G01539;
Epid	M_069	M_129	0	817	138	2.20405e-09	2.30103e-05	3.04159e-07	9.2041e-05	
Epid	M_069	M_130	5	775	138	0.376508	0.376508	1	1	AT4G01310;AT4G01362;AT4G01401;AT4G01421;AT4G01521;
Epid	M_069	M_131	6	469	138	0.0361104	0.144441	1	1	AT4G01032;AT4G01036;AT4G01421;AT4G01445;AT4G01500;AT4G01508;
Epid	M_069	M_132	2	769	138	0.911878	0.911878	1	1	AT4G01110;AT4G01401;
Epid	M_069	M_133	1	837	138	0.988095	0.988095	1	1	AT4G01097;
Epid	M_069	M_134	4	832	138	0.631379	0.631379	1	1	AT4G01047;AT4G01310;AT4G01455;AT4G01519;
Epid	M_069	M_135	4	808	138	0.608327	0.608327	1	1	AT4G01158;AT4G01401;AT4G01439;AT4G01445;
Epid	M_069	M_136	3	960	138	0.879629	0.879629	1	1	AT4G01287;AT4G01421;AT4G01452;
Epid	M_069	M_137	9	696	138	0.0106758	0.0854064	1	1	AT4G01110;AT4G01134;AT4G01158;AT4G01194;AT4G01199;AT4G01439;AT4G01445;AT4G01521;AT4G01553;
Epid	M_069	M_138	0	523	138	0.587028	0.587028	1	1	
Epid	M_069	M_139	8	763	138	0.0460595	0.163767	1	1	AT4G01032;AT4G01084;AT4G01110;AT4G01199;AT4G01421;AT4G01445;AT4G01508;AT4G01558;
Epid	M_069	M_140	6	806	138	0.242488	0.252807	1	1	AT4G01032;AT4G01382;AT4G01401;AT4G01421;AT4G01445;AT4G01508;
Epid	M_069	M_141	5	743	138	0.343494	0.343494	1	1	AT4G01110;AT4G01134;AT4G01452;AT4G01519;AT4G01558;
Epid	M_069	M_142	11	1249	138	0.0611249	0.183375	1	1	AT4G01032;AT4G01084;AT4G01097;AT4G01134;AT4G01205;AT4G01310;AT4G01382;AT4G01452;AT4G01455;AT4G01500;AT4G01558;
Epid	M_069	M_143	3	815	138	0.799588	0.799588	1	1	AT4G01362;AT4G01455;AT4G01508;
Epid	M_069	M_144	4	711	138	0.507032	0.507032	1	1	AT4G01134;AT4G01452;AT4G01455;AT4G01558;
Epid	M_069	M_145	6	817	138	0.251969	0.252807	1	1	AT4G01097;AT4G01134;AT4G01166;AT4G01401;AT4G01452;AT4G01500;
Epid	M_070	M_071	0	83	138	1	1	1	1	
Epid	M_070	M_072	7	690	138	0.0689586	0.206876	1	1	AT4G01097;AT4G01190;AT4G01269;AT4G01327;AT4G01371;AT4G01446;ATMG00580;
Epid	M_070	M_073	14	1068	138	0.00136655	0.0273309	0.188583	1	AT4G01097;AT4G01190;AT4G01199;AT4G01269;AT4G01271;AT4G01327;AT4G01364;AT4G01390;AT4G01415;AT4G01424;AT4G01435;AT4G01452;AT4G01463;ATMG00030;
Epid	M_070	M_074	6	519	138	0.0541802	0.163767	1	1	AT4G01271;AT4G01390;AT4G01415;AT4G01465;AT4G01521;AT4G01527;
Epid	M_070	M_075	6	686	138	0.147951	0.252807	1	1	AT4G01253;AT4G01310;AT4G01342;AT4G01435;AT4G01463;AT4G01465;
Epid	M_070	M_076	11	824	138	0.00389787	0.0504672	0.537906	1	AT4G01097;AT4G01190;AT4G01199;AT4G01205;AT4G01253;AT4G01269;AT4G01310;AT4G01342;AT4G01415;AT4G01424;AT4G01465;
Epid	M_070	M_077	4	756	138	0.55554	0.55554	1	1	AT4G01131;AT4G01135;AT4G01342;AT4G01465;
Epid	M_070	M_078	8	1194	138	0.281614	0.281614	1	1	AT4G01097;AT4G01131;AT4G01190;AT4G01230;AT4G01330;AT4G01435;AT4G01465;ATMG00030;
Epid	M_070	M_079	6	871	138	0.299882	0.299882	1	1	AT4G01097;AT4G01131;AT4G01190;AT4G01253;AT4G01342;AT4G01452;
Epid	M_070	M_080	11	1418	138	0.120167	0.240334	1	1	AT4G01097;AT4G01131;AT4G01135;AT4G01190;AT4G01230;AT4G01342;AT4G01364;AT4G01390;AT4G01435;AT4G01465;ATMG00030;
Epid	M_070	M_081	6	1159	138	0.561983	0.561983	1	1	AT4G01097;AT4G01190;AT4G01390;AT4G01395;AT4G01435;ATMG00030;
Epid	M_070	M_082	6	894	138	0.320827	0.320827	1	1	AT4G01002;AT4G01097;AT4G01205;AT4G01415;AT4G01435;ATMG00030;
Epid	M_070	M_083	2	752	138	0.905234	0.905234	1	1	AT4G01199;AT4G01415;
Epid	M_070	M_084	9	1159	138	0.149897	0.252807	1	1	AT4G01097;AT4G01190;AT4G01199;AT4G01230;AT4G01253;AT4G01310;AT4G01342;AT4G01452;ATMG00030;
Epid	M_070	M_085	7	657	138	0.0560319	0.168096	1	1	AT4G01002;AT4G01230;AT4G01271;AT4G01310;AT4G01371;AT4G01465;AT4G01527;
Epid	M_070	M_086	7	650	138	0.0535015	0.163767	1	1	AT4G01230;AT4G01253;AT4G01390;AT4G01401;AT4G01452;AT4G01463;AT4G01527;
Epid	M_070	M_087	7	1213	138	0.443462	0.443462	1	1	AT4G01097;AT4G01131;AT4G01190;AT4G01342;AT4G01417;ATMG00030;ATMG00090;
Epid	M_070	M_088	1	103	138	0.415873	0.415873	1	1	ATMG00580;
Epid	M_070	M_089	8	974	138	0.135373	0.252807	1	1	AT4G01205;AT4G01330;AT4G01390;AT4G01415;AT4G01435;AT4G01465;ATMG00030;ATMG00090;
Epid	M_070	M_090	3	658	138	0.668036	0.668036	1	1	AT4G01131;AT4G01310;AT4G01435;
Epid	M_070	M_091	8	734	138	0.0381303	0.152521	1	1	AT4G01097;AT4G01199;AT4G01269;AT4G01390;AT4G01415;AT4G01435;ATMG00030;ATMG00580;
Epid	M_070	M_092	16	1362	138	0.00193282	0.0328579	0.266729	1	AT4G01097;AT4G01135;AT4G01199;AT4G01205;AT4G01230;AT4G01269;AT4G01327;AT4G01330;AT4G01364;AT4G01390;AT4G01395;AT4G01401;AT4G01415;AT4G01417;AT4G01465;ATMG00580;
Epid	M_070	M_093	11	1443	138	0.130983	0.252807	1	1	AT4G01097;AT4G01131;AT4G01135;AT4G01199;AT4G01205;AT4G01390;AT4G01401;AT4G01435;AT4G01452;ATMG00090;ATMG00580;
Epid	M_070	M_094	10	1486	138	0.244579	0.252807	1	1	AT4G01097;AT4G01190;AT4G01330;AT4G01364;AT4G01390;AT4G01395;AT4G01435;AT4G01465;ATMG00030;ATMG00580;
Epid	M_070	M_095	8	424	138	0.00172674	0.0310814	0.238291	1	AT4G01097;AT4G01135;AT4G01199;AT4G01390;AT4G01463;ATMG00030;ATMG00090;ATMG00580;
Epid	M_070	M_096	4	816	138	0.616106	0.616106	1	1	AT4G01330;AT4G01390;AT4G01415;AT4G01435;
Epid	M_070	M_097	7	850	138	0.154674	0.252807	1	1	AT4G01330;AT4G01342;AT4G01401;AT4G01415;AT4G01435;AT4G01452;ATMG00090;
Epid	M_070	M_098	10	699	138	0.00362546	0.047131	0.500313	1	AT4G01002;AT4G01097;AT4G01131;AT4G01271;AT4G01390;AT4G01415;AT4G01424;AT4G01463;AT4G01527;ATMG00580;
Epid	M_070	M_099	13	882	138	0.000708987	0.0197046	0.0978403	1	AT4G01135;AT4G01199;AT4G01342;AT4G01371;AT4G01401;AT4G01417;AT4G01424;AT4G01452;AT4G01465;AT4G01521;AT4G01527;ATMG00090;ATMG00580;
Epid	M_070	M_100	6	882	138	0.309867	0.309867	1	1	AT4G01002;AT4G01131;AT4G01253;AT4G01342;AT4G01383;AT4G01390;
Epid	M_070	M_101	8	660	138	0.0222049	0.115981	1	1	AT4G01190;AT4G01199;AT4G01310;AT4G01371;AT4G01390;AT4G01446;ATMG00090;ATMG00580;
Epid	M_070	M_102	6	924	138	0.348467	0.348467	1	1	AT4G01002;AT4G01135;AT4G01253;AT4G01271;AT4G01371;ATMG00030;
Epid	M_070	M_103	10	735	138	0.00513873	0.056526	0.709144	1	AT4G01002;AT4G01097;AT4G01330;AT4G01364;AT4G01371;AT4G01415;AT4G01446;AT4G01527;ATMG00030;ATMG00580;
Epid	M_070	M_104	5	952	138	0.553613	0.553613	1	1	AT4G01002;AT4G01269;AT4G01310;AT4G01330;AT4G01371;
Epid	M_070	M_105	10	921	138	0.0221816	0.115981	1	1	AT4G01097;AT4G01131;AT4G01135;AT4G01230;AT4G01330;AT4G01371;AT4G01446;ATMG00030;ATMG00090;ATMG00580;
Epid	M_070	M_106	8	777	138	0.0502493	0.163767	1	1	AT4G01135;AT4G01190;AT4G01371;AT4G01390;AT4G01415;AT4G01452;AT4G01463;ATMG00580;
Epid	M_070	M_107	6	680	138	0.143742	0.252807	1	1	AT4G01135;AT4G01271;AT4G01401;AT4G01424;ATMG00030;ATMG00580;
Epid	M_070	M_108	2	676	138	0.869484	0.869484	1	1	AT4G01230;AT4G01435;
Epid	M_070	M_109	8	1322	138	0.381218	0.381218	1	1	AT4G01131;AT4G01135;AT4G01190;AT4G01230;AT4G01327;AT4G01330;AT4G01435;ATMG00030;
Epid	M_070	M_110	6	836	138	0.268587	0.268587	1	1	AT4G01230;AT4G01310;AT4G01364;AT4G01383;AT4G01395;AT4G01463;
Epid	M_070	M_111	4	1034	138	0.789837	0.789837	1	1	AT4G01135;AT4G01190;ATMG00030;ATMG00090;
Epid	M_070	M_112	2	80	138	0.0651457	0.195437	1	1	ATMG00090;ATMG00580;
Epid	M_070	M_113	8	754	138	0.0434915	0.163767	1	1	AT4G01131;AT4G01135;AT4G01342;AT4G01371;AT4G01415;AT4G01435;AT4G01446;AT4G01465;
Epid	M_070	M_114	5	1027	138	0.621295	0.621295	1	1	AT4G01002;AT4G01135;AT4G01330;AT4G01342;AT4G01452;
Epid	M_070	M_115	6	939	138	0.362378	0.362378	1	1	AT4G01190;AT4G01269;AT4G01310;AT4G01327;AT4G01364;AT4G01415;
Epid	M_070	M_116	7	827	138	0.140113	0.252807	1	1	AT4G01097;AT4G01205;AT4G01253;AT4G01271;AT4G01390;AT4G01417;AT4G01452;
Epid	M_070	M_117	7	982	138	0.250044	0.252807	1	1	AT4G01131;AT4G01135;AT4G01190;AT4G01364;AT4G01435;ATMG00030;ATMG00580;
Epid	M_070	M_118	4	697	138	0.491476	0.491476	1	1	AT4G01097;AT4G01327;AT4G01330;AT4G01401;
Epid	M_070	M_119	7	713	138	0.0789482	0.208616	1	1	AT4G01190;AT4G01310;AT4G01401;AT4G01417;AT4G01424;AT4G01446;AT4G01463;
Epid	M_070	M_120	12	632	138	0.000118608	0.00735369	0.0163679	1	AT4G01002;AT4G01205;AT4G01253;AT4G01310;AT4G01327;AT4G01342;AT4G01371;AT4G01395;AT4G01401;AT4G01415;AT4G01463;AT4G01521;
Epid	M_070	M_121	7	1045	138	0.300924	0.300924	1	1	AT4G01097;AT4G01135;AT4G01342;AT4G01395;AT4G01401;ATMG00030;ATMG00090;
Epid	M_070	M_122	10	921	138	0.0221816	0.115981	1	1	AT4G01097;AT4G01135;AT4G01190;AT4G01269;AT4G01330;AT4G01342;AT4G01401;AT4G01435;ATMG00030;ATMG00090;
Epid	M_070	M_123	10	1395	138	0.189881	0.252807	1	1	AT4G01002;AT4G01135;AT4G01330;AT4G01390;AT4G01424;AT4G01452;AT4G01521;ATMG00030;ATMG00090;ATMG00580;
Epid	M_070	M_124	13	1050	138	0.00331343	0.0441499	0.457253	1	AT4G01002;AT4G01097;AT4G01131;AT4G01135;AT4G01190;AT4G01230;AT4G01342;AT4G01390;AT4G01401;AT4G01452;AT4G01465;ATMG00090;ATMG00580;
Epid	M_070	M_125	7	1039	138	0.295975	0.295975	1	1	AT4G01002;AT4G01135;AT4G01190;AT4G01310;AT4G01424;AT4G01527;ATMG00030;
Epid	M_070	M_126	12	1452	138	0.0755761	0.208616	1	1	AT4G01097;AT4G01135;AT4G01342;AT4G01364;AT4G01383;AT4G01390;AT4G01452;AT4G01465;AT4G01521;ATMG00030;ATMG00090;ATMG00580;
Epid	M_070	M_127	6	987	138	0.407049	0.407049	1	1	AT4G01002;AT4G01131;AT4G01371;AT4G01395;AT4G01424;AT4G01521;
Epid	M_070	M_128	12	694	138	0.00028024	0.0116431	0.0386731	1	AT4G01199;AT4G01205;AT4G01310;AT4G01330;AT4G01371;AT4G01383;AT4G01401;AT4G01424;AT4G01435;AT4G01452;AT4G01463;AT4G01521;
Epid	M_070	M_129	5	991	138	0.589545	0.589545	1	1	AT4G01131;AT4G01135;AT4G01390;AT4G01465;ATMG00090;
Epid	M_070	M_130	6	819	138	0.253705	0.253705	1	1	AT4G01269;AT4G01310;AT4G01371;AT4G01401;AT4G01415;AT4G01521;
Epid	M_070	M_131	9	899	138	0.0452942	0.163767	1	1	AT4G01002;AT4G01190;AT4G01253;AT4G01327;AT4G01395;AT4G01465;AT4G01527;ATMG00090;ATMG00580;
Epid	M_070	M_132	7	770	138	0.107157	0.214313	1	1	AT4G01097;AT4G01205;AT4G01230;AT4G01269;AT4G01330;AT4G01342;AT4G01401;
Epid	M_070	M_133	7	1199	138	0.431533	0.431533	1	1	AT4G01097;AT4G01135;AT4G01383;AT4G01415;AT4G01424;ATMG00030;ATMG00090;
Epid	M_070	M_134	5	893	138	0.496623	0.496623	1	1	AT4G01002;AT4G01230;AT4G01271;AT4G01310;AT4G01463;
Epid	M_070	M_135	8	1132	138	0.236198	0.252807	1	1	AT4G01097;AT4G01135;AT4G01230;AT4G01383;AT4G01424;AT4G01435;ATMG00030;ATMG00090;
Epid	M_070	M_136	3	1188	138	0.949439	0.949439	1	1	AT4G01002;AT4G01131;AT4G01452;
Epid	M_070	M_137	8	691	138	0.0281571	0.134813	1	1	AT4G01131;AT4G01190;AT4G01199;AT4G01327;AT4G01364;AT4G01371;AT4G01521;AT4G01527;
Epid	M_070	M_138	5	849	138	0.452497	0.452497	1	1	AT4G01135;AT4G01230;ATMG00030;ATMG00090;ATMG00580;
Epid	M_070	M_139	11	795	138	0.00297607	0.041665	0.410698	1	AT4G01190;AT4G01199;AT4G01230;AT4G01253;AT4G01271;AT4G01342;AT4G01371;AT4G01383;AT4G01395;AT4G01463;AT4G01465;
Epid	M_070	M_140	4	756	138	0.55554	0.55554	1	1	AT4G01383;AT4G01401;ATMG00030;ATMG00580;
Epid	M_070	M_141	6	788	138	0.22722	0.252807	1	1	AT4G01002;AT4G01190;AT4G01271;AT4G01435;AT4G01452;AT4G01527;
Epid	M_070	M_142	14	1000	138	0.0007298	0.0197046	0.100712	1	AT4G01002;AT4G01097;AT4G01131;AT4G01135;AT4G01205;AT4G01269;AT4G01310;AT4G01330;AT4G01395;AT4G01415;AT4G01452;AT4G01465;ATMG00030;ATMG00580;
Epid	M_070	M_143	8	959	138	0.127188	0.252807	1	1	AT4G01269;AT4G01371;AT4G01383;AT4G01415;AT4G01435;AT4G01465;ATMG00030;ATMG00090;
Epid	M_070	M_144	5	745	138	0.345553	0.345553	1	1	AT4G01002;AT4G01364;AT4G01390;AT4G01395;AT4G01452;
Epid	M_070	M_145	13	1250	138	0.0134444	0.0941107	1	1	AT4G01097;AT4G01131;AT4G01135;AT4G01205;AT4G01230;AT4G01269;AT4G01383;AT4G01401;AT4G01435;AT4G01452;ATMG00030;ATMG00090;ATMG00580;
Epid	M_071	M_072	4	510	138	0.27396	0.27396	1	1	AT4G01097;AT4G01190;AT4G01327;ATMG00580;
Epid	M_071	M_073	13	623	138	2.32783e-05	0.00302618	0.00321241	0.972103	AT4G01097;AT4G01190;AT4G01199;AT4G01269;AT4G01271;AT4G01327;AT4G01330;AT4G01390;AT4G01415;AT4G01417;AT4G01435;AT4G01452;AT4G01532;
Epid	M_071	M_074	8	521	138	0.00599075	0.0600739	0.826724	1	AT4G01258;AT4G01271;AT4G01390;AT4G01415;AT4G01465;AT4G01521;AT4G01527;AT4G01563;
Epid	M_071	M_075	4	539	138	0.307632	0.307632	1	1	AT4G01253;AT4G01342;AT4G01435;AT4G01465;
Epid	M_071	M_076	10	622	138	0.0015655	0.0297445	0.216039	1	AT4G01097;AT4G01190;AT4G01199;AT4G01253;AT4G01269;AT4G01342;AT4G01415;AT4G01424;AT4G01465;AT4G01563;
Epid	M_071	M_077	5	673	138	0.272493	0.272493	1	1	AT4G01032;AT4G01131;AT4G01240;AT4G01342;AT4G01465;
Epid	M_071	M_078	8	1022	138	0.163308	0.252807	1	1	AT4G01097;AT4G01131;AT4G01190;AT4G01230;AT4G01258;AT4G01330;AT4G01435;AT4G01465;
Epid	M_071	M_079	4	500	138	0.262499	0.262499	1	1	AT4G01190;AT4G01253;AT4G01342;AT4G01452;
Epid	M_071	M_080	12	1607	138	0.131478	0.252807	1	1	AT4G01097;AT4G01131;AT4G01135;AT4G01190;AT4G01199;AT4G01230;AT4G01258;AT4G01342;AT4G01364;AT4G01390;AT4G01435;AT4G01465;
Epid	M_071	M_081	5	969	138	0.569462	0.569462	1	1	AT4G01097;AT4G01190;AT4G01390;AT4G01395;AT4G01563;
Epid	M_071	M_082	2	751	138	0.904829	0.904829	1	1	AT4G01097;AT4G01415;
Epid	M_071	M_083	3	782	138	0.776161	0.776161	1	1	AT4G01199;AT4G01415;ATMG00090;
Epid	M_071	M_084	9	843	138	0.0321598	0.134813	1	1	AT4G01097;AT4G01166;AT4G01190;AT4G01199;AT4G01240;AT4G01253;AT4G01258;AT4G01342;AT4G01452;
Epid	M_071	M_085	5	620	138	0.221207	0.252807	1	1	AT4G01230;AT4G01271;AT4G01465;AT4G01527;AT4G01563;
Epid	M_071	M_086	5	610	138	0.211887	0.252807	1	1	AT4G01230;AT4G01253;AT4G01390;AT4G01452;AT4G01527;
Epid	M_071	M_087	6	809	138	0.245063	0.252807	1	1	AT4G01097;AT4G01131;AT4G01190;AT4G01342;AT4G01362;ATMG00090;
Epid	M_071	M_088	0	131	138	1	1	1	1	
Epid	M_071	M_089	7	710	138	0.0775995	0.208616	1	1	AT4G01166;AT4G01330;AT4G01390;AT4G01415;AT4G01435;AT4G01465;ATMG00090;
Epid	M_071	M_090	3	656	138	0.66602	0.66602	1	1	AT4G01131;AT4G01435;AT4G01532;
Epid	M_071	M_091	1	225	138	0.691851	0.691851	1	1	ATMG00580;
Epid	M_071	M_092	7	540	138	0.0229925	0.115981	1	1	AT4G01032;AT4G01097;AT4G01135;AT4G01330;AT4G01390;AT4G01465;ATMG00580;
Epid	M_071	M_093	2	547	138	0.779985	0.779985	1	1	AT4G01390;ATMG00090;
Epid	M_071	M_094	7	565	138	0.0284684	0.134813	1	1	AT4G01097;AT4G01190;AT4G01364;AT4G01390;AT4G01435;AT4G01465;ATMG00580;
Epid	M_071	M_095	5	416	138	0.066387	0.199161	1	1	AT4G01199;AT4G01269;AT4G01390;ATMG00090;ATMG00580;
Epid	M_071	M_096	5	766	138	0.367212	0.367212	1	1	AT4G01258;AT4G01330;AT4G01390;AT4G01415;AT4G01435;
Epid	M_071	M_097	8	684	138	0.0267258	0.133629	1	1	AT4G01032;AT4G01327;AT4G01330;AT4G01342;AT4G01415;AT4G01435;AT4G01532;ATMG00090;
